id,path,canonical,transcript
THA_Nu_6_S00042_70,audio_data/train/THA_Nu_6_S00042_70.wav,k w aː-0 t͡ɕ əː-5 t͡ɕ i-5 t͡ɕ i-3 t͡ɕ ɔ-0 ɓ ɛ-4 k aː-4 t͡ɕ e-0 k aː-4 m ɛ-1,k w aː-0 t͡ɕ əː-3 t͡ɕ i-5 t͡ɕ i-3 t͡ɕ ɔ-0 ɓ ɛ-4 k aː-4 t͡ɕ e-0 k aː-4 m ɛ-1
THA_Nu_6_S00042_187,audio_data/train/THA_Nu_6_S00042_187.wav,x ɛ-0 nz k aː-4 kz k ɔ-0 nz l aː-1 k aː-4 kz k ɔ-0 nz k uə-3 m ɛ-5 ŋ w aː-0 nz k w aː-4,x ɛ-0 nz k aː-4 kz k ɔ-0 nz l aː-1 k aː-4 kz k ɔ-0 nz k uə-3 m ɛ-5 ŋ w aː-0 nz k w aː-4
NTN_7_NU_S0042_30,audio_data/train/NTN_7_NU_S0042_30.wav,ɣ a-5 pz k o-0 z aː-4 uz v aː-1 t͡ɕ əː-0 iz v əː-4 iz k aː-4 kz ɓ aː-5 nz,ɣ a-5 pz k o-0 z aː-4 uz v aː-1 t͡ɕ əː-0 iz v əː-4 iz k aː-4 kz ɓ aː-5 nz
TPA_Nu_6_S0009_94,audio_data/train/TPA_Nu_6_S0009_94.wav,s ɔ-4 kpz k ɔ-0 nz l aː-5 iz z ɔ-1 ŋmz z aː-2 m ə-4 iz ɗ e-0 mz v ɨə-5 tz m o-5 tz k w aː-2 ŋz ɗ ɨə-1 ŋz s aː-0 ɗ e-4 nz ɲ aː-1 k o-0 ɣ aː-4 iz u-4 tz,s ɔ-4 kpz k ɔ-0 nz l aː-5 iz z ɔ-2 ŋmz z aː-2 m ə-4 iz ɗ e-0 mz v ɨə-5 tz m o-5 tz k w aː-2 ŋz ɗ ɨə-1 ŋz s aː-0 ɗ e-4 nz ɲ aː-1 k o-0 ɣ aː-4 iz u-4 tz
LDMT_Nam_6_S00047_24,audio_data/train/LDMT_Nam_6_S00047_24.wav,t͡ɕ ɨə-0 ɗ ɔ-4 x i-3 k e-3 t͡ɕ ɔ-0 m ɛ-5 ŋ ɛ-0,t͡ɕ ɨə-0 ɗ ɔ-4 x i-3 k e-3 t͡ɕ ɔ-0 m ɛ-5 ŋ ɛ-0
GQM_Nam_6_S0006_16,audio_data/train/GQM_Nam_6_S0006_16.wav,n ɔ-4 n ɔ-4 n a-1 mz n a-1 mz tʰ u-0 tʰ u-0 l u-0 ɓ e-0 nz s ə-0 nz,n ɔ-4 n ɔ-4 n a-1 mz n a-1 mz tʰ u-0 tʰ u-0 l u-0 ɓ e-0 nz s ə-0 nz
THA_7_NU_S0043_144,audio_data/train/THA_7_NU_S0043_144.wav,ɓ e-0 t͡ɕ i-0 mz ɛ-0 mz z ə-2 nz ɗ ɨə-1 ŋz t͡ɕ ɔ-0 m uə-1 s w ə-0 nz v e-1,ɓ e-0 t͡ɕ i-0 mz ɛ-0 mz z ə-2 nz ɗ ɨə-1 ŋz t͡ɕ ɔ-0 m uə-1 s w ə-0 nz v e-1
NMA_7_NU_S0002_95,audio_data/train/NMA_7_NU_S0002_95.wav,t͡ɕ w o-5 tz t w i-4 ɣ ə-4 uz t w i-4 ɗ i-5 uz k ɔ-0 nz t͡ɕ ɔ-0 ŋmz t͡ɕ iə-4 kz t i-4 uz t w i-4 k uə-3 t͡ɕ ɨə-4 kz ɓ u-5 ŋmz,t͡ɕ w o-5 tz t w i-4 ɣ ə-4 uz t w i-4 ɗ i-5 uz k ɔ-0 nz t͡ɕ ɔ-0 ŋmz t͡ɕ iə-4 kz t i-4 uz t w i-4 k uə-3 t͡ɕ ɨə-4 kz ɓ u-5 ŋmz
NTM_Nam_6_S00010_24,audio_data/train/NTM_Nam_6_S00010_24.wav,o-0 ŋmz z a-3 ŋz o-0 ŋmz z a-0 ŋz,o-0 ŋmz z a-3 ŋz o-0 ŋmz z a-0 ŋz
CNBA_Nu_6_S0003_103,audio_data/train/CNBA_Nu_6_S0003_103.wav,z ə-0 nz ɗ i-0 ɓ iə-3 nz ŋ ɛ-0 n aː-1 ŋz h aː-4 tz k w e-0 nz k aː-3 m e-5 tz k aː-3 ɓ w o-1 nz,z ə-0 nz ɗ i-0 ɓ iə-3 nz ŋ ɛ-0 n aː-1 ŋz h aː-4 tz k w e-0 nz k aː-3 m e-5 tz k aː-3 ɓ w o-1 nz
NDBA_7_NAM_S0010_12,audio_data/train/NDBA_7_NAM_S0010_12.wav,i-0 t əː-4 l aː-1 ɓ ə-0 iz z əː-1 m əː-4 iz ɓ iə-4 tz m w i-2 t əː-4 z ə-4 tz k ɔ-4 i-4 k̟z,i-0 t əː-4 l aː-1 ɓ ə-0 iz z əː-1 m əː-4 iz ɓ iə-4 tz m w i-2 t əː-4 z ə-4 tz k ɔ-4 i-4 k̟z
DNK_7_NU_S0048_210,audio_data/train/DNK_7_NU_S0048_210.wav,h eaː-1 ŋ̟z ɗ o-5 ŋmz k uə-3 h aː-0 iz k ə-5 uz ɓ ɛ-4 ɗ aː-2 ɣ ə-0 iz z aː-0 t͡ɕ w iə-5 nz ɣ i-1,h eaː-1 ŋ̟z ɗ o-5 ŋmz k uə-3 h aː-0 iz k ə-5 uz ɓ ɛ-4 ɗ aː-2 ɣ ə-0 iz z aː-0 t͡ɕ w iə-5 nz ɣ i-1
HYT_Nu_6_S0005_94,audio_data/train/HYT_Nu_6_S0005_94.wav,ɗ e-0 mz ɗ e-0 mz n aː-1 ŋz h aː-4 tz n aː-1 ŋz ŋ ə-0 nz ŋ aː-0 h aː-4 tz,ɗ e-0 mz ɗ e-0 mz n aː-1 ŋz h aː-4 tz n aː-1 ŋz ŋ ə-0 nz ŋ aː-0 h aː-4 tz
PC_7_NAM_S0004_1,audio_data/train/PC_7_NAM_S0004_1.wav,ɓ əː-1 t͡ɕ ɛ-0 k w eaː-0 ŋ̟z h o-1,ɓ əː-1 t͡ɕ ɛ-0 k w eaː-0 ŋ̟z h o-1
PTL_7_NU_S0008_23,audio_data/train/PTL_7_NU_S0008_23.wav,f ə-1 nz l w iə-5 nz t ə-5 pz t əː-4 s ɛ-2 ɗ o-4 k ə-5 uz əː-0 f ə-1 nz l w iə-5 nz t ə-5 pz,f ə-1 nz l w iə-5 nz t ə-5 pz t əː-4 s ɛ-2 ɗ o-4 k ə-5 uz əː-0 f ə-1 nz l w iə-5 nz t ə-5 pz
DNK_7_NU_S0048_104,audio_data/train/DNK_7_NU_S0048_104.wav,z o-4 ŋmz ɲ ɨ-0 k ɔ-4 h aː-1 ŋz t͡ɕ a-0 mz t͡ɕ iə-4 kz ɗ aː-1 nz k u-1 ŋmz h w aː-1 ə-0 mz,z o-4 ŋmz ɲ ɨ-0 k ɔ-4 h aː-1 ŋz t͡ɕ a-0 mz t͡ɕ iə-4 kz ɗ aː-1 nz k u-1 ŋmz h w aː-1 ə-0 mz
DNK_7_NU_S0048_13,audio_data/train/DNK_7_NU_S0048_13.wav,t͡ɕ i-0 mz ɛ-4 nz t͡ɕ aː-0 uz k eaː-4 ŋ̟z v ə-2 iz,t͡ɕ i-0 mz ɛ-4 nz t͡ɕ aː-0 uz k eaː-4 ŋ̟z v ə-2 iz
CNBA_Nu_6_S0003_31,audio_data/train/CNBA_Nu_6_S0003_31.wav,ɲ ɨ-0 ŋz ɲ aː-1 v uə-0 ɓ aː-3 uz,ɲ ɨ-0 ŋz ɲ aː-1 v uə-0 ɓ aː-3 uz
MK_7_NU_S0007_33,audio_data/train/MK_7_NU_S0007_33.wav,v əː-1 nz ɗ o-0 iz k eaː-4 ŋ̟z n a-4 ŋz,v əː-1 nz ɗ o-0 iz k eaː-4 ŋ̟z n a-4 ŋz
CNBA_Nu_6_S0003_83,audio_data/train/CNBA_Nu_6_S0003_83.wav,n aː-1 ŋz t͡ɕ i-3 t͡ɕ ɨə-0 ɓ iə-4 tz ɗ ə-4 tz l iə-1 nz,l aː-1 ŋz t͡ɕ i-3 t͡ɕ ɨə-0 ɓ iə-4 tz ɗ ə-4 tz l iə-1 nz
NTN_7_NU_S0042_86,audio_data/train/NTN_7_NU_S0042_86.wav,k o-0 m i-3 mz k ɨə-1 iz tʰ ə-5 tz t ɨə-0 iz,k o-0 m i-3 mz k ɨə-1 iz tʰ ə-5 tz t ɨə-0 iz
MK_7_NU_S0007_18,audio_data/train/MK_7_NU_S0007_18.wav,ɨə-4 kz m əː-0 k uə-3 t əː-4 l aː-1 l aː-1 ŋ ɨə-1 iz h ɔ-5 kpz ŋ ɨə-1 iz z a-5 iz ɓ əː-0 iz,ɨə-4 kz m əː-0 k uə-3 t əː-4 l aː-1 l aː-1 ŋ ɨə-1 iz h ɔ-5 kpz ŋ ɨə-1 iz z a-5 iz ɓ əː-0 iz
NTM_Nam_6_S00010_40,audio_data/train/NTM_Nam_6_S00010_40.wav,ɲ aː-1 ɓ aː-5 nz k ɔ-4 ɲ aː-1 ɓ aː-5 nz ɲ ɔ-3 k ɔ-4 ɲ ɨ-2 ŋz aː-0 iz,ɲ aː-1 ɓ aː-5 nz k ɔ-4 ɲ aː-1 ɓ aː-5 nz ɲ ɔ-3 k ɔ-4 ɲ ɨ-2 ŋz aː-0 iz
TPA_Nu_6_S0009_63,audio_data/train/TPA_Nu_6_S0009_63.wav,ɓ aː-5 nz k ə-0 uz t͡ɕ w iə-5 nz ɓ aː-0 k o-0 k ɔ-0 nz ɣ aː-4 iz,ɓ aː-5 nz k ə-0 uz t͡ɕ w iə-5 nz ɓ aː-0 k o-0 k ɔ-0 nz ɣ aː-4 iz
PTL_7_NU_S0008_1,audio_data/train/PTL_7_NU_S0008_1.wav,ɓ ɔ-5 nz m i-1 ŋ̟z k u-1 ŋmz ɗ ɔ-5 kpz ɓ aː-1 iz v ə-5 tz ɗ o-5 ŋmz v ə-5 tz ɓ e-4 k ɔ-0 nz tʰ e-4 n aː-1 uz ɲ ɛ-4,ɓ ɔ-5 nz m i-1 ŋ̟z k u-1 ŋmz ɗ ɔ-5 kpz ɓ aː-1 iz v ə-5 tz ɗ o-5 ŋmz v ə-5 tz ɓ e-4 k ɔ-0 nz tʰ e-4 n aː-1 uz ɲ ɛ-4
PC_7_NAM_S0004_68,audio_data/train/PC_7_NAM_S0004_68.wav,v i-1 s aː-0 uz ɓ aː-5 nz l aː-5 iz tʰ i-4 k̟z k o-0 h aː-1 v ə-5 iz,v i-1 s aː-0 uz ɓ aː-5 nz l aː-5 iz tʰ i-4 k̟z k o-0 h aː-1 v ə-5 iz
TPA_Nu_6_S0009_106,audio_data/train/TPA_Nu_6_S0009_106.wav,ɓ aː-1 z ə-4 tz iə-0 uz tʰ ɨə-0 ŋz k aː-4 kz k ɔ-0 nz l ɔ-0 t͡ɕ ɔ-0 k aː-4 kz k ɔ-0 nz t ɨ-1 ŋz l i-0 t ɨ-1 ŋz t i-4,ɓ aː-1 z ə-4 tz iə-0 uz tʰ ɨə-0 ŋz k aː-4 kz k ɔ-0 nz l ɔ-0 t͡ɕ ɔ-0 k aː-4 kz k ɔ-0 nz t ɨ-1 ŋz l i-0 t ɨ-1 ŋz t i-4
TTD_7_NAM_S0001_51,audio_data/train/TTD_7_NAM_S0001_51.wav,m o-5 tz k ɔ-0 nz ɗ e-3 əː-0 f ɔ-1 ŋmz k uə-3 t əː-4 m o-5 tz m o-5 tz k ɔ-0 nz tʰ i-1 n ɔ-4 ɗ i-0 n ɔ-4 əː-0 z ɨə-4 iz f ɔ-1 ŋmz x eaː-4 k̟z k ɔ-1 nz m o-5 tz k ɔ-0 nz tʰ i-1 n ɔ-4 əː-0 f ɔ-1 ŋmz k uə-3 ɓ o-4 t əː-4 ɗ e-3 x i-0 n aː-1 uz ɓ o-4 t əː-4 t͡ɕ əː-0 iz v əː-4 iz n ɔ-4,m o-5 tz k ɔ-0 nz ɗ e-3 əː-0 f ɔ-1 ŋmz k uə-3 t əː-4 m o-5 tz m o-5 tz k ɔ-0 nz tʰ i-1 n ɔ-4 ɗ i-0 n ɔ-4 əː-0 z ɨə-4 iz f ɔ-1 ŋmz x eaː-4 k̟z k ɔ-1 nz m o-5 tz k ɔ-0 nz tʰ i-1 n ɔ-4 əː-0 f ɔ-1 ŋmz k uə-3 ɓ o-4 t əː-4 ɗ e-3 x i-0 n aː-1 uz ɓ o-4 t əː-4 t͡ɕ əː-0 iz v əː-4 iz n ɔ-4
TPA_Nu_6_S0009_13,audio_data/train/TPA_Nu_6_S0009_13.wav,ɗ e-3 t əː-4 ɗ ɔ-5 kpz l aː-5 iz ɲ ɛ-4,ɗ e-3 t əː-4 ɗ ɔ-5 kpz l aː-5 iz ɲ ɛ-4
NMA_7_NU_S0002_281,audio_data/train/NMA_7_NU_S0002_281.wav,k ə-0 iz n a-1 iz tʰ ɛ-0 uz z ɔ-2 iz t ə-4 tz k aː-3 k aː-4 kz s ɨ-5 v iə-5 kz s a-3 iz z aː-0 z u-4 pz t͡ɕ ɔ-0 t͡ɕ u-4 ɓ o-5 ɗ o-5 iz ɲ eaː-0 ŋ̟z z aː-0 z u-4 pz k aː-4 kz t͡ɕ u-4 ɓ o-5 ɗ o-5 iz ɲ eaː-0 ŋ̟z t͡ɕ ɔ-4 ŋmz f aː-4 tz h iə-5 nz ə-0 mz m ɨ-0 uz k uə-3 k ɛ-3 ɗ i-5 k̟z,k ə-0 iz l a-1 iz tʰ ɛ-0 uz z ɔ-2 iz t ə-4 tz k aː-3 k aː-4 kz s ɨ-5 v iə-5 kz s a-3 iz z aː-0 z u-4 pz t͡ɕ ɔ-0 t͡ɕ u-4 ɓ o-5 ɗ o-5 iz ɲ eaː-0 ŋ̟z z aː-0 z u-4 pz k aː-4 kz t͡ɕ u-4 ɓ o-5 ɗ o-5 iz ɲ eaː-0 ŋ̟z t͡ɕ ɔ-4 ŋmz f aː-4 tz h iə-5 nz ə-0 mz m ɨ-0 uz k uə-3 k ɛ-3 ɗ i-5 k̟z
PC_7_NAM_S0004_99,audio_data/train/PC_7_NAM_S0004_99.wav,t əː-4 k u-2 ŋmz z ə-4 tz tʰ i-4 k̟z v e-1 k w e-0,t əː-4 k u-2 ŋmz z ə-4 tz tʰ i-4 k̟z v e-1 k w e-0
TTD_7_NAM_S0001_76,audio_data/train/TTD_7_NAM_S0001_76.wav,əː-0 n ɨə-4 kz t aː-0 t͡ɕ ɔ-0 ŋmz k w o-5 kpz x əː-3 iz ŋ iə-2 l aː-0 mz s əː-0 nz t͡ɕ o-4 ŋmz k w ə-0 nz m i-0 ŋ̟z t ɨə-4 ŋz ŋ w iə-2 nz t͡ɕ i-4 ŋ̟z ŋ w iə-2 nz t͡ɕ i-4 ŋ̟z ɗ aː-2 z u-1 ŋmz ɓ o-1 k ə-0 uz ɗ ɨə-0 t i-0 nz ɣ ɔ-4 pz f ə-1 nz ɗ eaː-4 ŋ̟z tʰ a-4 ŋz ɲ iə-1 uz t͡ɕ ə-5 nz k w aː-0 nz t͡ɕ ɔ-5 ŋmz,əː-0 n ɨə-4 kz t aː-0 t͡ɕ ɔ-0 ŋmz k w o-5 kpz x əː-3 iz ŋ iə-2 l aː-1 mz s əː-0 nz t͡ɕ o-4 ŋmz k w ə-0 nz m i-0 ŋ̟z t ɨə-4 ŋz ŋ w iə-2 nz t͡ɕ i-4 ŋ̟z ŋ w iə-2 nz t͡ɕ i-4 ŋ̟z ɗ aː-2 z u-1 ŋmz ɓ o-1 k ə-0 uz ɗ ɨə-0 t i-0 nz ɣ ɔ-4 pz f ə-1 nz ɗ eaː-4 ŋ̟z tʰ a-4 ŋz ɲ iə-1 uz t͡ɕ ə-5 nz k w aː-0 nz t͡ɕ ɔ-5 ŋmz
MK_7_NU_S0007_84,audio_data/train/MK_7_NU_S0007_84.wav,t͡ɕ i-3 k ɔ-1 nz t iə-4 ŋz t iə-4 ŋz ɣ i-1,t͡ɕ i-3 k ɔ-1 nz t iə-4 ŋz t iə-4 ŋz ɣ i-1
NTN_7_NU_S0042_34,audio_data/train/NTN_7_NU_S0042_34.wav,tʰ aː-3 uz ɲ i-0 əː-0 iz k ə-5 uz k ɔ-1 nz ɲ əː-4 v aː-1 ə-4 nz t ɨə-5 ŋz ɣ i-1 v əː-4 iz l e-2 x aː-0 iz z aː-3 ŋz k uə-3 n a-0 mz l əː-4 pz m o-5 tz x o-0 ŋmz,tʰ aː-3 uz ɲ i-0 əː-0 iz k ə-5 uz k ɔ-1 nz ɲ əː-4 v aː-1 ə-4 nz t ɨə-5 ŋz ɣ i-1 v əː-4 iz l e-2 x aː-0 iz z aː-3 ŋz k uə-3 n a-0 mz l əː-4 pz m o-5 tz x o-0 ŋmz
NHM_7_NU_S0006_19,audio_data/train/NHM_7_NU_S0006_19.wav,t ɨ-1 ɗ ɔ-4 tʰ ə-1 nz z ɔ-4 tʰ ɨə-1 ŋz ɗ e-4 nz tʰ a-0 mz o-0 ŋmz ɗ ɛ-0 mz t͡ɕ ɔ-0 ŋ o-0 iz ɲ aː-1 x o-0 ŋmz x i-4 m aː-4 tz l eaː-1 ŋ̟z t ɨ-1 ɓ iə-3 nz k aː-3 v aː-1 h ɨə-0 ŋz tʰ əː-0 mz ŋ ɔ-5 tz ŋ aː-1 uz k uə-3 k aː-4 kz l w aː-1 iz h w aː-0,t ɨ-1 ɗ ɔ-4 tʰ ə-1 nz z ɔ-4 tʰ ɨə-1 ŋz ɗ e-4 nz tʰ a-0 mz o-0 ŋmz ɗ ɛ-0 mz t͡ɕ ɔ-0 ŋ o-0 iz ɲ aː-1 x o-0 ŋmz x i-4 m aː-4 tz l eaː-1 ŋ̟z t ɨ-1 ɓ iə-3 nz k aː-3 v aː-1 h ɨə-0 ŋz tʰ əː-0 mz ŋ ɔ-5 tz ŋ aː-1 uz k uə-3 k aː-4 kz l w aː-1 iz h w aː-0
NTN_7_NU_S0042_91,audio_data/train/NTN_7_NU_S0042_91.wav,ɲ ɨ-2 ŋz l əː-1 iz k o-0 z aː-4 uz z aː-3 ŋz,ɲ ɨ-2 ŋz l əː-1 iz k o-0 z aː-4 uz z aː-3 ŋz
NHM_7_NU_S0006_155,audio_data/train/NHM_7_NU_S0006_155.wav,l eaː-0 ŋ̟z l əː-5 iz h əː-0 nz eaː-0 ŋ̟z t ɨə-3 ŋz,l eaː-0 ŋ̟z l əː-5 iz h əː-0 nz eaː-0 ŋ̟z t ɨə-3 ŋz
TPA_Nu_6_S0009_123,audio_data/train/TPA_Nu_6_S0009_123.wav,ɲ ɨ-0 ŋz t͡ɕ i-5 k ɔ-5 ɲ ɨ-0 ŋz k ɔ-1 nz f aː-3 iz k ɔ-5 t͡ɕ ɔ-0 s ɔ-0 ŋmz m ə-4 iz k aː-4 iz t͡ɕ ə-5 uz n a-1 iz ɗ aː-2,ɲ ɨ-0 ŋz t͡ɕ i-5 k ɔ-5 ɲ ɨ-0 ŋz k ɔ-1 nz f aː-3 iz k ɔ-5 t͡ɕ ɔ-0 s ɔ-0 ŋmz m ə-4 iz k aː-4 iz t͡ɕ ə-5 uz n a-1 iz ɗ aː-2
CNBA_Nu_6_S0003_135,audio_data/train/CNBA_Nu_6_S0003_135.wav,m o-5 tz h o-0 mz m ɨə-0 t ɔ-0 k aː-4 m a-0 ŋz l aː-5 kz m ɛ-5,m o-5 tz h o-0 mz m ɨə-0 t ɔ-0 k aː-4 m a-0 ŋz l aː-5 kz m ɛ-5
NMA_7_NU_S0002_272,audio_data/train/NMA_7_NU_S0002_272.wav,ɲ ɨ-2 ŋz ɲ ɨ-2 ŋz i-0 t ɨə-3 ŋz s aː-4 ŋz t aː-5 uz,ɲ ɨ-2 ŋz ɲ ɨ-2 ŋz i-0 t ɨə-3 ŋz s aː-4 ŋz t aː-5 uz
NT_7_NAM_S0009_12,audio_data/train/NT_7_NAM_S0009_12.wav,m əː-3 k ɨə-3 z aː-0,m əː-3 k ɨə-3 z aː-0
TPA_Nu_6_S0009_116,audio_data/train/TPA_Nu_6_S0009_116.wav,s ɔ-4 kpz k ɔ-0 nz v ə-0 ŋz l əː-1 iz ɓ aː-1 m aː-0 ŋz tʰ ɨ-0 ɗ i-0,s ɔ-4 kpz k ɔ-0 nz v ə-0 ŋz l əː-1 iz ɓ aː-1 m aː-0 ŋz tʰ ɨ-0 ɗ i-0
THA_Nu_6_S00042_3,audio_data/train/THA_Nu_6_S00042_3.wav,f iə-4 s aː-0 l aː-1 ɲ aː-1 k w aː-5,f iə-4 s aː-0 l aː-1 ɲ aː-1 k w aː-4
PTT_7_NU_S0041_131,audio_data/train/PTT_7_NU_S0041_131.wav,h w aː-5 tz ɗ o-5 ŋmz k uə-3 k ɔ-0 nz ŋ ɨə-1 iz,h w aː-5 tz ɗ o-5 ŋmz k uə-3 k ɔ-0 nz ŋ ɨə-1 iz
NHM_7_NU_S0006_180,audio_data/train/NHM_7_NU_S0006_180.wav,k ə-5 uz t͡ɕ u-3 h a-2 iz k əː-3 iz k w ə-1 nz aː-4 uz z aː-0 v aː-1 ɲ a-3 iz ŋ a-0 iz s w o-4 ŋmz h o-1 ɗ i-0,k ə-5 uz t͡ɕ u-3 h a-2 iz k əː-3 iz k w ə-1 nz aː-4 uz z aː-0 v aː-1 ɲ a-3 iz ŋ a-0 iz s w o-4 ŋmz h o-1 ɗ i-0
PTL_7_NU_S0008_54,audio_data/train/PTL_7_NU_S0008_54.wav,k ɔ-0 nz k aː-4 h ɛ-0 uz,k ɔ-0 nz k aː-4 h ɛ-0 uz
MK_7_NU_S0007_11,audio_data/train/MK_7_NU_S0007_11.wav,ɛ-0 mz h ɔ-5 kpz ɓ aː-1 iz,ɛ-0 mz h ɔ-5 kpz ɓ aː-1 iz
CNBA_Nu_6_S0003_162,audio_data/train/CNBA_Nu_6_S0003_162.wav,t aː-0 ɗ aː-2 a-0 nz n ɔ-4 t͡ɕ ɨə-0 ɲ i-3,t aː-0 ɗ aː-2 a-0 nz n ɔ-4 t͡ɕ ɨə-0 ɲ i-3
MK_7_NAM_S0005_29,audio_data/train/MK_7_NAM_S0005_29.wav,tʰ e-4 k w e-0 k ə-5 uz əː-0 ɗ ə-0 uz,tʰ e-4 k w e-0 k ə-5 uz əː-0 ɗ ə-0 uz
LDMT_Nam_6_S00047_50,audio_data/train/LDMT_Nam_6_S00047_50.wav,tʰ i-1 z aː-0 k w aː-5 s a-4 pz t͡ɕ o-5 pz ɣ aː-1 ɲ ɛ-4 pz,tʰ i-1 z aː-0 k w aː-5 s a-4 pz t͡ɕ o-5 pz ɣ aː-1 ɲ ɛ-4 pz
NDBA_7_NAM_S0010_36,audio_data/train/NDBA_7_NAM_S0010_36.wav,k aː-4 kz ɓ aː-5 nz ɗ e-1 uz k ɨə-1 iz,k aː-4 kz ɓ aː-5 nz ɗ e-1 uz k ɨə-1 iz
NHM_7_NU_S0006_184,audio_data/train/NHM_7_NU_S0006_184.wav,ɓ ɔ-5 nz t͡ɕ o-5 mz ɗ aː-2 k ɨə-4 pz l ə-4 iz k w ə-1 nz aː-4 uz k uə-3 t͡ɕ u-3 ɲ ə-0 nz t o-0 iz x i-0 ɗ aː-0 ŋz t a-4 mz,ɓ ɔ-5 nz t͡ɕ o-5 mz ɗ aː-2 k ɨə-4 pz l ə-4 iz k w ə-1 nz aː-4 uz k uə-3 t͡ɕ u-3 ɲ ə-0 nz t o-0 iz x i-0 ɗ aː-0 ŋz t a-4 mz
NHM_7_NU_S0006_88,audio_data/train/NHM_7_NU_S0006_88.wav,n ɨə-4 kz z ə-0 ŋz l e-0 nz ɲ ɨ-0 tʰ e-4 n aː-1 uz,n ɨə-4 kz z ə-0 ŋz l e-0 nz ɲ ɨ-0 tʰ e-4 l aː-1 uz
LXT_Nam_6_S0008_119,audio_data/train/LXT_Nam_6_S0008_119.wav,ɓ ə-0 iz z əː-1 t͡ɕ u-4 ŋmz t aː-0 k u-1 ŋmz ɗ ɔ-5 kpz ɓ aː-1 iz h aː-5 tz n a-4 ŋz ɓ ɛ-4 k ɔ-0 nz ɗ i-0,ɓ ə-0 iz z əː-1 t͡ɕ u-4 ŋmz t aː-0 k u-1 ŋmz ɗ ɔ-5 kpz ɓ aː-1 iz h aː-5 tz n a-4 ŋz ɓ ɛ-4 k ɔ-0 nz ɗ i-0
TTT_Nu_6_S00049_65,audio_data/train/TTT_Nu_6_S00049_65.wav,v aː-1 ɓ i-5 h ɔ-3 ŋmz ɲ aː-1 k uə-3 l əː-5 nz eaː-0 ŋ̟z,v aː-1 ɓ i-5 h ɔ-3 ŋmz ɲ aː-1 k uə-3 l əː-5 nz eaː-0 ŋ̟z
LXT_Nam_6_S0008_114,audio_data/train/LXT_Nam_6_S0008_114.wav,m ɛ-5 x o-0 ŋmz tʰ i-4 k̟z,m ɛ-5 x o-0 ŋmz tʰ i-4 k̟z
NNM_Nu_6_S00045_99,audio_data/train/NNM_Nu_6_S00045_99.wav,ɓ ə-4 tz ŋ əː-1 k aː-4 s ə-4 uz v o-1 t əː-4 iz ɗ əː-4 pz tʰ ɔ-3,ɓ ə-4 tz ŋ əː-1 k aː-4 s ə-4 uz v o-1 t əː-4 iz ɗ əː-4 pz tʰ ɔ-3
CNBA_Nu_6_S0003_32,audio_data/train/CNBA_Nu_6_S0003_32.wav,e-4 k̟z ɗ aː-2 z u-4 pz k ɔ-0 nz x i-0 k ɔ-0 nz ɣ a-5 pz x ɔ-4 x a-0 nz k ɔ-0 nz f aː-3 iz z ɨ-2 l əː-1 iz h ɨə-4 t͡ɕ ɨ-4,e-4 k̟z ɗ aː-2 z u-4 pz k ɔ-0 nz x i-0 k ɔ-0 nz ɣ a-5 pz x ɔ-4 x a-0 nz k ɔ-0 nz f aː-3 iz z ɨ-2 l əː-1 iz h ɨə-4 t͡ɕ ɨ-4
NTM_Nam_6_S00010_27,audio_data/train/NTM_Nam_6_S00010_27.wav,k ɔ-4 n o-1 iz k əː-0 mz n e-4 pz,k ɔ-4 n o-1 iz k əː-0 mz n e-4 pz
TTT_Nu_6_S00049_26,audio_data/train/TTT_Nu_6_S00049_26.wav,ɓ ɛ-4 l e-0 s əː-5 k aː-4 m ə-5 pz,ɓ ɛ-4 l e-0 s əː-5 k aː-4 m ə-5 pz
CNBA_Nu_6_S0003_174,audio_data/train/CNBA_Nu_6_S0003_174.wav,ɓ o-4 nz k aː-4 m a-0 ŋz t i-1 mz v e-1 ɲ aː-1 v aː-1 ɣ a-5 pz m ɛ-5,ɓ o-4 nz k aː-4 m a-0 ŋz t i-1 mz v e-1 ɲ aː-1 v aː-1 ɣ a-5 pz m ɛ-5
TTD_7_NAM_S0001_106,audio_data/train/TTD_7_NAM_S0001_106.wav,n ɔ-4 m ɨ-1 ŋz t əː-4 ɗ i-0 h ɔ-5 kpz v e-1 v aː-1 t əː-4 z ə-4 tz iə-0 uz k w i-4 n ɔ-4,n ɔ-4 m ɨ-1 ŋz t əː-4 ɗ i-0 h ɔ-5 kpz v e-1 v aː-1 t əː-4 z ə-4 tz iə-0 uz k w i-4 n ɔ-4
MK_7_NU_S0007_43,audio_data/train/MK_7_NU_S0007_43.wav,ɓ o-4 nz m uə-1 s w ə-0 nz h aː-5 tʰ u-0 ɗ o-0 ŋmz,ɓ o-4 nz m uə-1 s w ə-0 nz h aː-5 tʰ u-0 ɗ o-0 ŋmz
PTT_7_NU_S0041_23,audio_data/train/PTT_7_NU_S0041_23.wav,h aː-5 t͡ɕ ɔ-0 t͡ɕ aː-4 iz ŋ ɔ-5 tz h w aː-0 tʰ əː-0 mz,h aː-5 t͡ɕ ɔ-0 t͡ɕ aː-4 iz ŋ ɔ-5 tz h w aː-0 tʰ əː-0 mz
